"Depth" "Time" "X_1" "X_2" "Obs"
1.7 -41785.8860119972 0.524007430961272 -1.33670928890526 4.52751797925505
1.6 -38998.4359357039 0.5157811472416 -1.35225816245583 4.68297688988665
1.5 -34648.7900919001 0.630032856712565 -1.37423453155062 4.53853471300495
1.4 -31008.4758988282 0.476098082209378 -1.12761722538729 4.4721702015166
1.3 -26537.1506319727 0.527430933594033 -1.15322573674522 4.67717467236839
1.2 -20617.0332161438 0.447877401456252 -0.645781422912742 4.58149812476487
1.1 -17711.1623865564 0.388298234079176 -0.704291724784158 4.54197282319343
1 -17267.1432527243 0.394926576276224 -0.731521019936423 4.59688791581049
0.899999999999999 -14079.0459287325 0.345034447118668 -0.952541485243239 4.31401725463346
0.799999999999997 -12965.9451284685 0.34227361215865 -1.2889485856105 4.5540047318031
0.699999999999999 -12408.7866102904 0.355475450416467 -1.42378588624235 4.52097197809275
0.599999999999998 -10793.4797115047 0.459308370512259 -1.38124262517869 4.44987208088817
0.5 -8839.59481819697 0.497919010220305 -1.30696748876063 4.6259413891875
0.399999999999999 -8236.12867186156 0.603842517957345 -1.26613791283191 4.80922081052291
0.299999999999997 -4792.6300205967 0.611117084676012 -1.3303026374115 4.47563007453757
0.199999999999999 -3611.6652947625 0.576452299165216 -1.41359316371736 4.77235514498718
0.0999999999999979 -751.880564277812 0.583878550650806 -1.28837130771414 4.68083529002023
0 5.97765392740257e-10 0.526124456289931 -1.34280760339239 4.64694043741878
